"date","tmin","tmax","rain","year","month","day","wy"
12/21/04,0,12.2222222222222,0,2004,12,21,2005
12/22/04,-0.555555555555556,9.44444444444444,0,2004,12,22,2005
12/23/04,-3.33333333333333,6.66666666666667,0,2004,12,23,2005
12/24/04,-1.66666666666667,7.22222222222222,0,2004,12,24,2005
12/25/04,0.555555555555556,10.5555555555556,0,2004,12,25,2005
12/26/04,1.11111111111111,8.88888888888889,0,2004,12,26,2005
12/27/04,-0.555555555555556,6.11111111111111,15.24,2004,12,27,2005
12/28/04,0,2.77777777777778,0,2004,12,28,2005
12/29/04,-2.77777777777778,1.66666666666667,19.304,2004,12,29,2005
12/30/04,-4.44444444444444,-1.11111111111111,27.94,2004,12,30,2005
12/31/04,-3.10185185185185,6.90234202386213,0,2004,12,31,2005
01/01/05,-6.66666666666667,-0.555555555555556,24.384,2005,1,1,2005
01/02/05,-8.33333333333333,-0.555555555555556,10.16,2005,1,2,2005
01/03/05,-6.66666666666667,-1.11111111111111,11.43,2005,1,3,2005
01/04/05,-6.11111111111111,0.555555555555556,16.256,2005,1,4,2005
01/05/05,-8.88888888888889,-2.22222222222222,10.16,2005,1,5,2005
01/06/05,-10,0,0,2005,1,6,2005
01/07/05,-9.44444444444444,0.555555555555556,17.526,2005,1,7,2005
01/08/05,-1.66666666666667,0.555555555555556,88.646,2005,1,8,2005
01/09/05,-2.22222222222222,3.88888888888889,83.82,2005,1,9,2005
01/10/05,0.555555555555556,5,53.848,2005,1,10,2005
01/11/05,-7.22222222222222,2.77777777777778,87.376,2005,1,11,2005
01/12/05,-9.44444444444444,-2.77777777777778,4.318,2005,1,12,2005
01/13/05,-8.33333333333333,1.66666666666667,0,2005,1,13,2005
01/14/05,-5,2.22222222222222,0,2005,1,14,2005
01/15/05,-2.22222222222222,8.88888888888889,0,2005,1,15,2005
01/16/05,1.66666666666667,12.2222222222222,0,2005,1,16,2005
01/17/05,2.22222222222222,12.7777777777778,0,2005,1,17,2005
01/18/05,2.77777777777778,11.1111111111111,0,2005,1,18,2005
01/19/05,5,15,0,2005,1,19,2005
01/20/05,4.44444444444444,16.6666666666667,0,2005,1,20,2005
01/21/05,2.77777777777778,15,0,2005,1,21,2005
01/22/05,2.77777777777778,13.3333333333333,0,2005,1,22,2005
01/23/05,2.22222222222222,13.8888888888889,0,2005,1,23,2005
01/24/05,1.66666666666667,12.7777777777778,0,2005,1,24,2005
01/25/05,2.22222222222222,9.44444444444444,2.032,2005,1,25,2005
01/26/05,-1.11111111111111,7.22222222222222,17.526,2005,1,26,2005
01/27/05,-4.44444444444444,2.22222222222222,27.94,2005,1,27,2005
01/28/05,-4.44444444444444,2.77777777777778,2.032,2005,1,28,2005
01/29/05,-7.77777777777778,1.11111111111111,16.002,2005,1,29,2005
01/30/05,-7.77777777777778,0,0,2005,1,30,2005
01/31/05,-5,6.66666666666667,0,2005,1,31,2005
02/01/05,-2.77777777777778,10,0,2005,2,1,2005
02/02/05,-3.83459657044563,6.74587726412544,0,2005,2,2,2005
02/03/05,-1.11111111111111,9.44444444444444,0,2005,2,3,2005
02/04/05,-2.22222222222222,10.5555555555556,0,2005,2,4,2005
02/05/05,-1.66666666666667,7.77777777777778,0,2005,2,5,2005
02/06/05,-1.66666666666667,7.22222222222222,0,2005,2,6,2005
02/07/05,-2.22222222222222,1.11111111111111,0.762,2005,2,7,2005
02/08/05,-3.88888888888889,0.555555555555556,0,2005,2,8,2005
02/09/05,-3.88888888888889,6.11111111111111,0,2005,2,9,2005
02/10/05,-2.77777777777778,7.77777777777778,0,2005,2,10,2005
02/11/05,-1.11111111111111,10,2.032,2005,2,11,2005
02/12/05,0.555555555555556,7.77777777777778,8.89,2005,2,12,2005
02/13/05,-1.66666666666667,5,0,2005,2,13,2005
02/14/05,-2.22222222222222,7.22222222222222,0.762,2005,2,14,2005
02/15/05,0,4.44444444444444,0,2005,2,15,2005
02/16/05,0.555555555555556,5,11.176,2005,2,16,2005
02/17/05,-1.66666666666667,7.22222222222222,0.254,2005,2,17,2005
02/18/05,-0.555555555555556,8.88888888888889,6.096,2005,2,18,2005
02/19/05,-3.33333333333333,2.77777777777778,9.144,2005,2,19,2005
02/20/05,-2.77777777777778,1.66666666666667,44.45,2005,2,20,2005
02/21/05,-1.11111111111111,2.77777777777778,6.35,2005,2,21,2005
02/22/05,-2.77777777777778,4.44444444444444,22.86,2005,2,22,2005
02/23/05,-3.88888888888889,3.88888888888889,0.254,2005,2,23,2005
02/24/05,-3.88888888888889,4.44444444444444,0,2005,2,24,2005
02/25/05,-2.77777777777778,4.44444444444444,0,2005,2,25,2005
02/26/05,-3.83459657044563,6.74587726412544,0,2005,2,26,2005
02/27/05,-2.77777777777778,4.44444444444444,0,2005,2,27,2005
02/28/05,-1.11111111111111,5.55555555555556,16.256,2005,2,28,2005
03/01/05,-2.22222222222222,6.11111111111111,0,2005,3,1,2005
03/02/05,-0.555555555555556,6.11111111111111,1.016,2005,3,2,2005
03/03/05,-2.77777777777778,6.66666666666667,0,2005,3,3,2005
03/04/05,-1.66666666666667,7.22222222222222,6.858,2005,3,4,2005
03/05/05,-1.66666666666667,4.44444444444444,5.334,2005,3,5,2005
03/06/05,0,8.33333333333333,0,2005,3,6,2005
03/07/05,1.11111111111111,11.6666666666667,0,2005,3,7,2005
03/08/05,2.77777777777778,13.8888888888889,0,2005,3,8,2005
03/09/05,4.44444444444444,17.2222222222222,0,2005,3,9,2005
03/10/05,4.44444444444444,18.3333333333333,0,2005,3,10,2005
03/11/05,5.55555555555556,17.2222222222222,0,2005,3,11,2005
03/12/05,4.44444444444444,19.4444444444444,0,2005,3,12,2005
03/13/05,2.22222222222222,16.6666666666667,0,2005,3,13,2005
03/14/05,0,10,0,2005,3,14,2005
03/15/05,-2.77777777777778,6.66666666666667,0,2005,3,15,2005
03/16/05,-2.22222222222222,7.22222222222222,0,2005,3,16,2005
03/17/05,-1.66666666666667,7.77777777777778,0,2005,3,17,2005
03/18/05,-0.555555555555556,7.77777777777778,0,2005,3,18,2005
03/19/05,-0.555555555555556,3.88888888888889,8.636,2005,3,19,2005
03/20/05,-3.33333333333333,3.33333333333333,65.786,2005,3,20,2005
03/21/05,-5,1.11111111111111,17.018,2005,3,21,2005
03/22/05,-6.66666666666667,5,28.448,2005,3,22,2005
03/23/05,-3.33333333333333,3.33333333333333,96.52,2005,3,23,2005
03/24/05,-6.66666666666667,1.66666666666667,7.62,2005,3,24,2005
03/25/05,-7.22222222222222,1.66666666666667,5.334,2005,3,25,2005
03/26/05,-3.88888888888889,4.44444444444444,0,2005,3,26,2005
